0.35	-0.018611
0.3625	-0.019547
0.375	-0.015827
0.3875	-0.016263
0.4	-0.012786
0.4125	-0.009205
0.425	-0.006577
0.4375	-0.00173
0.45	0.00362
0.4625	0.005433
0.475	0.007737
0.4875	0.012344
0.5	0.014362
0.5125	0.019368
0.525	0.035442
0.5375	0.058079
0.55	0.092515
0.5625	0.1441
0.575	0.208005
0.5875	0.264869
0.6	0.303451
0.6125	0.306042
0.625	0.273168
0.6375	0.214455
0.65	0.153943
0.6625	0.100603
0.675	0.053195
0.6875	-0.03367
0.7	-0.120276
0.7125	0.011497
0.725	0.556027
0.7375	1.117626
0.75	0.903181
0.7625	0.200101
0.775	-0.199777
0.7875	-0.177225
0.8	-0.022484
0.8125	0.065888
0.825	0.109585
0.8375	0.149171
0.85	0.200399
0.8625	0.25779
0.875	0.324081
0.8875	0.383448
0.9	0.430068
0.9125	0.4678
0.925	0.481906
0.9375	0.470927
0.95	0.438476
0.9625	0.394636
0.975	0.336654
0.9875	0.273431
1	0.211977
1.0125	0.160833
1.025	0.11699
1.0375	0.088406
1.05	0.065022
1.0625	0.04867
1.075	0.041623
1.0875	0.037832
1.1	0.035345
1.1125	0.040163
1.125	0.043989
1.1375	0.044701
1.15	0.044354
1.1625	0.052263
1.175	0.050217
1.1875	0.056848
1.2	0.057922
1.2125	0.06142
1.225	0.065406
1.2375	0.064117
1.25	0.06856
1.2625	0.078186
1.275	0.092673
1.2875	0.122898
1.3	0.160731
1.3125	0.215635
1.325	0.282448
1.3375	0.334471
1.35	0.36028
1.3625	0.352699
1.375	0.31206
1.3875	0.248383
1.4	0.188338
1.4125	0.140484
1.425	0.080373
1.4375	-0.011609
1.45	-0.074863
1.4625	0.140713
1.475	0.747305
1.4875	1.202136
1.5	0.810052
1.5125	0.133019
1.525	-0.12779
1.5375	-0.02692
1.55	0.11582
1.5625	0.174504
1.575	0.214125
1.5875	0.258209
1.6	0.310287
1.6125	0.368782
1.625	0.429302
1.6375	0.479641
1.65	0.51787
1.6625	0.534199
1.675	0.5318
1.6875	0.502068
1.7	0.454991
1.7125	0.398513
1.725	0.333455
1.7375	0.270135
1.75	0.220379
1.7625	0.17285
1.775	0.142773
1.7875	0.118877
1.8	0.104323
1.8125	0.094892
1.825	0.09203
1.8375	0.0909
1.85	0.089671
1.8625	0.090833
1.875	0.094289
1.8875	0.094107
1.9	0.097204
1.9125	0.093898
1.925	0.095187
1.9375	0.095128
1.95	0.096706
1.9625	0.101733
1.975	0.101161
1.9875	0.110181
2	0.118703
2.0125	0.140671
2.025	0.179223
2.0375	0.233361
2.05	0.295743
2.0625	0.344862
2.075	0.370675
2.0875	0.352158
2.1	0.309372
2.1125	0.244356
2.125	0.184053
2.1375	0.135316
2.15	0.061219
2.1625	-0.041352
2.175	-0.019293
2.1875	0.386348
2.2	1.026911
2.2125	1.051458
2.225	0.380615
2.2375	-0.112488
2.25	-0.155438
2.2625	0.00045
2.275	0.097401
2.2875	0.139516
2.3	0.1753
2.3125	0.224305
2.325	0.282454
2.3375	0.340633
2.35	0.398326
2.3625	0.439987
2.375	0.471892
2.3875	0.478007
2.4	0.461093
2.4125	0.424642
2.425	0.373446
2.4375	0.30681
2.45	0.247003
2.4625	0.18379
2.475	0.134414
2.4875	0.092222
2.5	0.066815
2.5125	0.041819
2.525	0.032639
2.5375	0.02287
2.55	0.021581
2.5625	0.019972
2.575	0.01887
2.5875	0.019424
2.6	0.01897
2.6125	0.018738
2.625	0.018198
2.6375	0.018561
2.65	0.018455
2.6625	0.020256
2.675	0.021734
2.6875	0.023732
2.7	0.026635
2.7125	0.031267
2.725	0.045827
2.7375	0.072663
2.75	0.114848
2.7625	0.168077
2.775	0.226011
2.7875	0.273602
2.8	0.292802
2.8125	0.270144
2.825	0.223511
2.8375	0.159499
2.85	0.096206
2.8625	0.046399
2.875	-0.024432
2.8875	-0.132883
2.9	-0.085663
2.9125	0.352176
2.925	0.981947
2.9375	0.957811
2.95	0.285498
2.9625	-0.268108
2.975	-0.401058
2.9875	-0.268337
3	-0.128977
3.0125	-0.069916
3.025	-0.029502
3.0375	0.014609
3.05	0.063466
3.0625	0.122604
3.075	0.179144
3.0875	0.237599
3.1	0.293694
3.1125	0.327192
3.125	0.349012
3.1375	0.344167
3.15	0.320902
3.1625	0.282197
3.175	0.230933
3.1875	0.166763
3.2	0.103079
3.2125	0.04512
3.225	-0.01
3.2375	-0.050258
3.25	-0.083223
3.2625	-0.108696
3.275	-0.123109
3.2875	-0.134315
3.3	-0.138201
3.3125	-0.139184
3.325	-0.141238
