1.4875	0.174204
1.5	0.176517
1.5125	0.189532
1.525	0.214121
1.5375	0.245382
1.55	0.299705
1.5625	0.348014
1.575	0.395005
1.5875	0.421041
1.6	0.419787
1.6125	0.393266
1.625	0.350856
1.6375	0.295978
1.65	0.24878
1.6625	0.207993
1.675	0.174422
1.6875	0.105123
1.7	0.029512
1.7125	0.095948
1.725	0.453579
1.7375	0.987573
1.75	1.129556
1.7625	0.634373
1.775	0.136713
1.7875	-0.008708
1.8	0.090485
1.8125	0.191029
1.825	0.233806
1.8375	0.256601
1.85	0.280282
1.8625	0.313212
1.875	0.357455
1.8875	0.401441
1.9	0.453453
1.9125	0.492742
1.925	0.532276
1.9375	0.556965
1.95	0.56776
1.9625	0.565465
1.975	0.534484
1.9875	0.500268
2	0.445198
2.0125	0.3901
2.025	0.338405
2.0375	0.292941
2.05	0.258064
2.0625	0.226117
2.075	0.209499
2.0875	0.18746
2.1	0.183664
2.1125	0.172983
2.125	0.169314
2.1375	0.172761
2.15	0.164289
2.1625	0.167624
2.175	0.171066
2.1875	0.174425
2.2	0.173866
2.2125	0.170439
2.225	0.16871
2.2375	0.175513
2.25	0.167791
2.2625	0.171179
2.275	0.175443
2.2875	0.176146
2.3	0.170561
2.3125	0.172745
2.325	0.178611
2.3375	0.181655
2.35	0.194145
2.3625	0.205843
2.375	0.241533
2.3875	0.282214
2.4	0.329175
2.4125	0.373236
2.425	0.400482
2.4375	0.389385
2.45	0.365564
2.4625	0.311332
2.475	0.261967
2.4875	0.213899
2.5	0.183776
2.5125	0.12475
2.525	0.047701
2.5375	0.029889
2.55	0.288142
2.5625	0.817129
2.575	1.081547
2.5875	0.696388
2.6	0.124029
2.6125	-0.167197
2.625	-0.150707
2.6375	-0.025746
2.65	0.050874
2.6625	0.084005
2.675	0.107353
2.6875	0.13544
2.7	0.16956
2.7125	0.207386
2.725	0.255036
2.7375	0.305822
2.75	0.355192
2.7625	0.394224
2.775	0.42447
2.7875	0.445348
2.8	0.452211
2.8125	0.433919
2.825	0.410132
2.8375	0.366894
2.85	0.310434
2.8625	0.261045
2.875	0.214711
2.8875	0.159353
2.9	0.121969
2.9125	0.08637
2.925	0.063213
2.9375	0.04925
2.95	0.032271
2.9625	0.030889
2.975	0.022721
2.9875	0.018484
3	0.026013
3.0125	0.020148
3.025	0.02346
3.0375	0.027058
3.05	0.024995
3.0625	0.029077
3.075	0.023698
3.0875	0.024663
3.1	0.034549
3.1125	0.029239
3.125	0.034707
3.1375	0.030354
3.15	0.029978
3.1625	0.034249
3.175	0.040216
3.1875	0.03772
3.2	0.039617
3.2125	0.047151
3.225	0.051299
3.2375	0.071508
3.25	0.097284
3.2625	0.131607
3.275	0.180817
3.2875	0.227949
3.3	0.272022
3.3125	0.296965
3.325	0.291093
3.3375	0.268469
3.35	0.219607
3.3625	0.170978
3.375	0.120826
3.3875	0.085779
3.4	0.043517
3.4125	-0.020006
3.425	-0.096896
3.4375	-0.065214
3.45	0.241915
3.4625	0.784227
3.475	1.051799
3.4875	0.735037
3.5	0.138634
3.5125	-0.284694
3.525	-0.402671
3.5375	-0.310959
3.55	-0.182981
3.5625	-0.110038
3.575	-0.078231
3.5875	-0.054206
3.6	-0.025123
3.6125	0.000161
3.625	0.041169
3.6375	0.089159
3.65	0.132383
3.6625	0.188157
3.675	0.23394
3.6875	0.279103
3.7	0.322801
3.7125	0.354287
3.725	0.361394
3.7375	0.364926
3.75	0.349604
3.7625	0.322581
3.775	0.290139
3.7875	0.240364
3.8	0.191359
3.8125	0.1451
3.825	0.087456
3.8375	0.049839
3.85	0.008557
3.8625	-0.01963
3.875	-0.042235
3.8875	-0.057605
3.9	-0.073393
3.9125	-0.081132
3.925	-0.081121
3.9375	-0.086868
3.95	-0.089195
3.9625	-0.082268
3.975	-0.07969
3.9875	-0.082122
4	-0.069778
4.0125	-0.067265
4.025	-0.069056
4.0375	-0.061441
4.05	-0.062512
4.0625	-0.059337
4.075	-0.049045
4.0875	-0.050761
4.1	-0.041575
4.1125	-0.040931
4.125	-0.036299
4.1375	-0.037152
4.15	-0.03012
4.1625	-0.030579
4.175	-0.027089
4.1875	-0.018926
4.2	-0.010906
4.2125	-0.00679
4.225	0.002344
4.2375	0.025918
4.25	0.050568
4.2625	0.088525
4.275	0.131866
4.2875	0.185427
4.3	0.235874
4.3125	0.270848
4.325	0.294948
4.3375	0.30159
4.35	0.275284
4.3625	0.242997
4.375	0.189357
4.3875	0.145054
4.4	0.10433
4.4125	0.061819
4.425	0.033664
4.4375	-0.028676
4.45	-0.11237
4.4625	-0.138844
4.475	0.005083
4.4875	0.414858
4.5	0.9598
4.5125	1.195435
4.525	0.793315
4.5375	0.260039
4.55	0.098278
4.5625	0.19672
4.575	0.291228
4.5875	0.326938
4.6	0.35564
4.6125	0.373898
4.625	0.409832
4.6375	0.45156
4.65	0.500792
