1.4	0.206414
1.4125	0.216269
1.425	0.213733
1.4375	0.228743
1.45	0.233789
1.4625	0.246388
1.475	0.276119
1.4875	0.322948
1.5	0.365305
1.5125	0.413595
1.525	0.452969
1.5375	0.463756
1.55	0.461817
1.5625	0.423154
1.575	0.376748
1.5875	0.325805
1.6	0.281116
1.6125	0.242523
1.625	0.187527
1.6375	0.099955
1.65	0.105064
1.6625	0.377692
1.675	0.917151
1.6875	1.19674
1.7	0.808457
1.7125	0.270202
1.725	0.069876
1.7375	0.15047
1.75	0.267549
1.7625	0.304083
1.775	0.332774
1.7875	0.357845
1.8	0.393218
1.8125	0.434083
1.825	0.484729
1.8375	0.534369
1.85	0.575758
1.8625	0.608681
1.875	0.630854
1.8875	0.627484
1.9	0.612157
1.9125	0.568026
1.925	0.52177
1.9375	0.467258
1.95	0.415981
1.9625	0.375576
1.975	0.329251
1.9875	0.304853
2	0.275082
2.0125	0.257062
2.025	0.24711
2.0375	0.242251
2.05	0.243493
2.0625	0.23964
2.075	0.245386
2.0875	0.237094
2.1	0.244458
2.1125	0.238897
2.125	0.23862
2.1375	0.244918
2.15	0.235757
2.1625	0.240059
2.175	0.243929
2.1875	0.247723
2.2	0.246886
2.2125	0.242843
2.225	0.241531
2.2375	0.252257
2.25	0.249524
2.2625	0.267463
2.275	0.297499
2.2875	0.336025
2.3	0.376346
2.3125	0.425055
2.325	0.462245
2.3375	0.46634
2.35	0.445755
2.3625	0.391594
2.375	0.344106
2.3875	0.293809
2.4	0.252865
2.4125	0.204203
2.425	0.125646
2.4375	0.103436
2.45	0.376044
2.4625	0.901062
2.475	1.111157
2.4875	0.662318
2.5	0.127675
2.5125	-0.101886
2.525	-0.031205
2.5375	0.085359
2.55	0.151782
2.5625	0.179369
2.575	0.202927
2.5875	0.234819
2.6	0.2719
2.6125	0.315447
2.625	0.361862
2.6375	0.40976
2.65	0.451722
2.6625	0.487598
2.675	0.508534
2.6875	0.512818
2.7	0.498668
2.7125	0.465079
2.725	0.424508
2.7375	0.376707
2.75	0.325655
2.7625	0.270471
2.775	0.221867
2.7875	0.185836
2.8	0.160515
2.8125	0.132936
2.825	0.123998
2.8375	0.111838
2.85	0.097387
2.8625	0.098128
2.875	0.103024
2.8875	0.092714
2.9	0.096434
2.9125	0.0936
2.925	0.096353
2.9375	0.10176
2.95	0.09663
2.9625	0.104887
2.975	0.101149
2.9875	0.099501
3	0.110281
3.0125	0.103961
3.025	0.108042
3.0375	0.111978
3.05	0.109517
3.0625	0.115442
3.075	0.112312
3.0875	0.12131
3.1	0.1486
3.1125	0.16829
3.125	0.212701
3.1375	0.25413
3.15	0.30091
3.1625	0.341985
3.175	0.362706
3.1875	0.345525
3.2	0.308652
3.2125	0.262482
3.225	0.206035
3.2375	0.16801
3.25	0.130422
3.2625	0.072275
3.275	-0.008545
3.2875	-0.025451
3.3	0.215119
3.3125	0.736389
3.325	1.088394
3.3375	0.838451
3.35	0.252178
3.3625	-0.21624
3.375	-0.399577
3.3875	-0.340834
3.4	-0.21481
3.4125	-0.121256
3.425	-0.072964
3.4375	-0.046664
3.45	-0.020857
3.4625	0.015767
3.475	0.048326
3.4875	0.103208
3.5	0.143457
3.5125	0.192292
3.525	0.244528
3.5375	0.296544
3.55	0.33976
3.5625	0.36912
3.575	0.384873
3.5875	0.389297
3.6	0.382098
3.6125	0.350055
3.625	0.318143
3.6375	0.279303
3.65	0.224288
3.6625	0.179776
3.675	0.125189
3.6875	0.078263
3.7	0.043916
3.7125	0.014067
3.725	-0.022632
3.7375	-0.03983
3.75	-0.056416
3.7625	-0.066158
3.775	-0.06531
3.7875	-0.072893
3.8	-0.072249
3.8125	-0.065858
3.825	-0.074848
3.8375	-0.064708
3.85	-0.065873
3.8625	-0.059021
3.875	-0.053731
3.8875	-0.047382
3.9	-0.048128
3.9125	-0.044612
3.925	-0.035999
3.9375	-0.037419
3.95	-0.03696
3.9625	-0.026912
3.975	-0.023077
3.9875	-0.02587
4	-0.011497
4.0125	-0.009098
4.025	-0.011636
4.0375	-0.002365
4.05	-0.002434
4.0625	0.004665
4.075	0.023894
4.0875	0.034318
4.1	0.065601
4.1125	0.096033
4.125	0.140694
4.1375	0.185711
4.15	0.241674
4.1625	0.282369
4.175	0.313218
4.1875	0.32856
4.2	0.31978
4.2125	0.28378
4.225	0.235892
4.2375	0.193178
4.25	0.144509
4.2625	0.107289
4.275	0.070189
4.2875	0.028116
4.3	-0.045112
4.3125	-0.126991
4.325	-0.097954
4.3375	0.163263
4.35	0.658681
4.3625	1.159975
4.375	1.188485
4.3875	0.663399
4.4	0.216546
4.4125	0.132149
4.425	0.258472
4.4375	0.336421
4.45	0.365762
4.4625	0.398969
4.475	0.426513
4.4875	0.459657
4.5	0.503466
4.5125	0.550528
4.525	0.606592
4.5375	0.640384
4.55	0.668526
4.5625	0.679355
4.575	0.668779
4.5875	0.643741
4.6	0.612484
4.6125	0.552689
4.625	0.500951
4.6375	0.449235
4.65	0.40664
4.6625	0.367492
4.675	0.350946
4.6875	0.329372
4.7	0.311126
4.7125	0.310209
4.725	0.302305
