0.7	0.105611
0.7125	0.123765
0.725	0.170783
0.7375	0.21459
0.75	0.260981
0.7625	0.299488
0.775	0.329577
0.7875	0.333559
0.8	0.307348
0.8125	0.269247
0.825	0.224567
0.8375	0.174038
0.85	0.139031
0.8625	0.107896
0.875	0.078136
0.8875	0.006398
0.9	-0.048126
0.9125	0.092399
0.925	0.507786
0.9375	0.981464
0.95	0.985172
0.9625	0.496533
0.975	0.027246
0.9875	-0.133322
1	-0.061254
1.0125	0.05255
1.025	0.102934
1.0375	0.132436
1.05	0.14817
1.0625	0.166354
1.075	0.198372
1.0875	0.234546
1.1	0.273004
1.1125	0.328394
1.125	0.378183
1.1375	0.417255
1.15	0.446625
1.1625	0.484083
1.175	0.484175
1.1875	0.488952
1.2	0.465591
1.2125	0.434808
1.225	0.395341
1.2375	0.337152
1.25	0.288027
1.2625	0.245703
1.275	0.204063
1.2875	0.179487
1.3	0.145009
1.3125	0.124042
1.325	0.122707
1.3375	0.113024
1.35	0.105854
1.3625	0.105655
1.375	0.105302
1.3875	0.095067
1.4	0.096806
1.4125	0.107053
1.425	0.10206
1.4375	0.114981
1.45	0.111067
1.4625	0.107128
1.475	0.110712
1.4875	0.120389
1.5	0.114534
1.5125	0.115079
1.525	0.118749
1.5375	0.115521
1.55	0.129576
1.5625	0.128385
1.575	0.133297
1.5875	0.133702
1.6	0.132674
1.6125	0.134553
1.625	0.143327
1.6375	0.14925
1.65	0.167801
1.6625	0.192577
1.675	0.238712
1.6875	0.281456
1.7	0.326735
1.7125	0.367119
1.725	0.377428
1.7375	0.361368
1.75	0.337621
1.7625	0.282056
1.775	0.239543
1.7875	0.194616
1.8	0.161561
1.8125	0.124891
1.825	0.067207
1.8375	-0.003481
1.85	0.035612
1.8625	0.339923
1.875	0.855202
1.8875	1.093713
1.9	0.727982
1.9125	0.192807
1.925	-0.032668
1.9375	0.017904
1.95	0.129287
1.9625	0.188815
1.975	0.200474
1.9875	0.225892
2	0.240996
2.0125	0.26838
2.025	0.305449
2.0375	0.349208
2.05	0.399652
2.0625	0.440916
2.075	0.486213
2.0875	0.503462
2.1	0.52416
2.1125	0.513203
2.125	0.492004
2.1375	0.46442
2.15	0.40879
2.1625	0.363761
2.175	0.31797
2.1875	0.275834
2.2	0.23469
2.2125	0.197297
2.225	0.170093
2.2375	0.161827
2.25	0.138931
2.2625	0.135891
2.275	0.13709
2.2875	0.135243
2.3	0.125621
2.3125	0.126948
2.325	0.132078
2.3375	0.129592
2.35	0.132476
2.3625	0.121405
2.375	0.127059
2.3875	0.123432
2.4	0.120857
2.4125	0.122796
