0.525	0.015733
0.5375	0.022439
0.55	0.029832
0.5625	0.048843
0.575	0.085273
0.5875	0.131787
0.6	0.195227
0.6125	0.256304
0.625	0.300961
0.6375	0.31103
0.65	0.291933
0.6625	0.243476
0.675	0.18954
0.6875	0.130068
0.7	0.081349
0.7125	0.018496
0.725	-0.072017
0.7375	-0.114509
0.75	0.145965
0.7625	0.776435
0.775	1.184302
0.7875	0.75234
0.8	0.060689
0.8125	-0.232299
0.825	-0.150005
0.8375	-0.00437
0.85	0.06892
0.8625	0.105312
0.875	0.152996
0.8875	0.201955
0.9	0.252843
0.9125	0.319696
0.925	0.38096
0.9375	0.431309
0.95	0.468127
0.9625	0.495625
0.975	0.495503
0.9875	0.470836
1	0.42579
1.0125	0.372293
1.025	0.307726
1.0375	0.250921
1.05	0.191911
1.0625	0.140086
1.075	0.10403
1.0875	0.076559
1.1	0.055608
1.1125	0.051157
1.125	0.047351
1.1375	0.041623
1.15	0.036425
1.1625	0.046364
1.175	0.0411
1.1875	0.050466
1.2	0.050578
1.2125	0.054684
1.225	0.059352
1.2375	0.054368
1.25	0.056512
1.2625	0.061539
1.275	0.063207
1.2875	0.072286
1.3	0.069672
1.3125	0.073513
1.325	0.091137
1.3375	0.107101
1.35	0.134482
1.3625	0.180257
1.375	0.238133
1.3875	0.292351
1.4	0.343279
1.4125	0.372782
1.425	0.355761
1.4375	0.320268
1.45	0.255755
1.4625	0.190969
1.475	0.141259
1.4875	0.093995
1.5	-0.00215
1.5125	-0.082452
1.525	0.075512
1.5375	0.629002
1.55	1.200999
1.5625	0.985244
1.575	0.278312
1.5875	-0.123767
1.6	-0.099838
1.6125	0.053425
1.625	0.136809
1.6375	0.170541
1.65	0.207829
1.6625	0.251459
1.675	0.311313
1.6875	0.368821
1.7	0.428391
1.7125	0.485394
1.725	0.521503
1.7375	0.536583
1.75	0.538695
1.7625	0.504604
1.775	0.462359
1.7875	0.401026
1.8	0.336281
1.8125	0.271492
1.825	0.217572
1.8375	0.17214
1.85	0.134681
1.8625	0.10916
1.875	0.096114
1.8875	0.083637
1.9	0.081312
1.9125	0.071395
1.925	0.071017
1.9375	0.069741
1.95	0.071818
1.9625	0.079002
1.975	0.074877
1.9875	0.081683
2	0.076905
2.0125	0.075819
2.025	0.076709
2.0375	0.078471
2.05	0.083203
2.0625	0.082802
2.075	0.091051
2.0875	0.090453
2.1	0.109751
2.1125	0.129964
2.125	0.169942
2.1375	0.229845
2.15	0.282628
2.1625	0.336555
2.175	0.363155
2.1875	0.35357
2.2	0.307953
2.2125	0.242224
2.225	0.178423
2.2375	0.133112
2.25	0.068542
2.2625	-0.025334
2.275	-0.083849
2.2875	0.137254
2.3	0.744408
2.3125	1.185393
2.325	0.7848
2.3375	0.089204
2.35	-0.212118
2.3625	-0.14302
2.375	0.007781
2.3875	0.07394
2.4	0.107087
2.4125	0.146352
2.425	0.197353
2.4375	0.245883
2.45	0.31307
2.4625	0.36586
2.475	0.419214
2.4875	0.45207
2.5	0.475118
2.5125	0.460581
2.525	0.437973
2.5375	0.387081
2.55	0.332017
2.5625	0.267411
2.575	0.202032
2.5875	0.144608
2.6	0.095145
2.6125	0.056802
2.625	0.02818
2.6375	0.009752
2.65	-0.002738
2.6625	-0.007299
2.675	-0.009453
2.6875	-0.009613
2.7	-0.009453
2.7125	-0.011324
2.725	-0.008836
2.7375	-0.006094
2.75	-0.003962
2.7625	-0.006937
2.775	-0.008944
2.7875	-0.00669
2.8	-0.002295
2.8125	-0.006179
2.825	0.00022
2.8375	0.000541
2.85	-0.001665
2.8625	0.012171
2.875	0.037958
2.8875	0.064385
2.9	0.117311
2.9125	0.174012
2.925	0.231955
2.9375	0.271618
2.95	0.269101
2.9625	0.242754
2.975	0.182173
2.9875	0.11621
3	0.067822
3.0125	0.011809
3.025	-0.060389
3.0375	-0.161071
3.05	-0.123498
3.0625	0.301196
3.075	0.947201
3.0875	1.029658
3.1	0.403085
3.1125	-0.214098
3.125	-0.397145
3.1375	-0.287439
3.15	-0.146437
3.1625	-0.075773
3.175	-0.034763
3.1875	-0.000776
3.2	0.045064
3.2125	0.102286
3.225	0.157198
3.2375	0.222154
3.25	0.278234
3.2625	0.320965
3.275	0.353219
3.2875	0.360855
3.3	0.351962
3.3125	0.322696
3.325	0.271893
3.3375	0.218458
3.35	0.151259
3.3625	0.091118
3.375	0.030584
3.3875	-0.015327
3.4	-0.058694
3.4125	-0.087161
3.425	-0.104742
3.4375	-0.119028
3.45	-0.128628
3.4625	-0.129687
3.475	-0.136445
3.4875	-0.127476
3.5	-0.13299
3.5125	-0.132333
3.525	-0.12853
3.5375	-0.122018
3.55	-0.117224
3.5625	-0.115806
3.575	-0.115494
3.5875	-0.113104
3.6	-0.108544
3.6125	-0.113489
3.625	-0.108619
3.6375	-0.101799
3.65	-0.102642
3.6625	-0.090046
3.675	-0.080889
